block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
76,0,0.95,21.609962,51.873444,41.65901,37.126426696777344,45.36337661743164,43.75,7,2014-09-08,2014-09-11,2014-09-09 12:00:00,3.0871374947684154,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
77,0,0.95,37.121323,70.0215,53.01418,46.47770690917969,56.51179504394531,62.5,10,2014-09-12,2014-09-15,2014-09-13 12:00:00,3.7121322631835936,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
78,0,0.95,,,,,,0.0,0,2014-09-16,2014-09-19,2014-09-17 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
79,0,0.95,110.847435,113.83347,97.37683,85.72882080078125,105.6629867553711,100.0,16,2014-09-20,2014-09-23,2014-09-21 12:00:00,6.927964687347412,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
80,0,0.95,,,,,,0.0,0,2014-09-24,2014-09-27,2014-09-25 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
81,0,0.95,44.74274,76.32106,58.624367,50.469947814941406,64.83673858642578,68.75,11,2014-09-28,2014-10-01,2014-09-29 12:00:00,4.067521875554865,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
82,0,0.95,,,,,,0.0,0,2014-10-02,2014-10-05,2014-10-03 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
83,0,0.95,,,,,,0.0,0,2014-10-06,2014-10-09,2014-10-07 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
84,0,0.95,66.67444,99.18724,67.22078,58.37571334838867,73.6217269897461,87.5,14,2014-10-10,2014-10-13,2014-10-11 12:00:00,4.762459891183036,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
85,0,0.95,70.88622,108.137054,65.5522,58.375431060791016,70.38463592529297,93.75,15,2014-10-14,2014-10-17,2014-10-15 12:00:00,4.725748189290365,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
86,0,0.95,65.11647,113.83347,57.20327,50.36073303222656,62.07090759277344,100.0,16,2014-10-18,2014-10-21,2014-10-19 12:00:00,4.069779396057129,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
87,0,0.95,83.36786,113.83347,73.23669,64.47626495361328,79.46866607666016,100.0,16,2014-10-22,2014-10-25,2014-10-23 12:00:00,5.210491180419922,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
88,0,0.95,,,,,,0.0,0,2014-10-26,2014-10-29,2014-10-27 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
89,0,0.95,117.06403,105.90927,110.53238,97.0872802734375,119.96296691894531,93.75,15,2014-10-30,2014-11-02,2014-10-31 12:00:00,7.804268900553385,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
90,0,0.95,93.36848,106.20169,87.91618,77.19795989990234,95.50511169433594,93.75,15,2014-11-03,2014-11-06,2014-11-04 12:00:00,6.224565124511718,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-45,0,0.95,23.824818,13.438752,177.28444,155.16757829546978,194.6616456155461,26.31578947368421,5,2013-05-12,2013-05-15,2013-05-13 12:00:00,4.764963531494141,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-44,0,0.95,95.69353,97.90346,97.742744,84.11749377615294,111.0777694001584,100.0,19,2013-05-16,2013-05-19,2013-05-17 12:00:00,5.036501432719984,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-43,0,0.95,112.879196,97.90346,115.29644,99.22421918286393,131.0263114428348,100.0,19,2013-05-20,2013-05-23,2013-05-21 12:00:00,5.941010324578536,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-42,0,0.95,106.7591,97.90346,109.04528,93.8444688349946,123.92231152860461,100.0,19,2013-05-24,2013-05-27,2013-05-25 12:00:00,5.618900098298726,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-41,0,0.95,150.57367,79.083015,190.3995,170.74123454434525,216.3594924788067,73.6842105263158,14,2013-05-28,2013-05-31,2013-05-29 12:00:00,10.755262102399554,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-40,0,0.95,,,,,,0.0,0,2013-06-01,2013-06-04,2013-06-02 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-39,0,0.95,103.29767,97.90346,105.50972,90.8017626343164,119.90439560482821,100.0,19,2013-06-05,2013-06-08,2013-06-06 12:00:00,5.436719392475329,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-38,0,0.95,,,,,,0.0,0,2013-06-09,2013-06-12,2013-06-10 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-37,0,0.95,,,,,,0.0,0,2013-06-13,2013-06-16,2013-06-14 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-36,0,0.95,,,,,,0.0,0,2013-06-17,2013-06-20,2013-06-18 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-35,0,0.95,72.902245,76.10891,95.78674,85.86871366470251,109.01837876157931,73.6842105263158,14,2013-06-21,2013-06-24,2013-06-22 12:00:00,5.207303183419364,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-34,0,0.95,,,,,,0.0,0,2013-06-25,2013-06-28,2013-06-26 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-33,0,0.95,15.970513,15.119447,105.62896,72.94229142126119,129.29334593064056,31.57894736842105,6,2013-06-29,2013-07-02,2013-06-30 12:00:00,2.661752223968506,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-32,0,0.95,,,,,,0.0,0,2013-07-03,2013-07-06,2013-07-04 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-31,0,0.95,66.48234,61.523136,108.060715,90.94457275365343,122.90642158270977,68.42105263157895,13,2013-07-07,2013-07-10,2013-07-08 12:00:00,5.11402599628155,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-30,0,0.95,,,,,,0.0,0,2013-07-11,2013-07-14,2013-07-12 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-29,0,0.95,120.239136,91.30974,131.68271,114.5475187302933,148.62771153547817,89.47368421052632,17,2013-07-15,2013-07-18,2013-07-16 12:00:00,7.0728903377757355,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-28,0,0.95,,,,,,0.0,0,2013-07-19,2013-07-22,2013-07-20 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-27,0,0.95,46.744896,83.01684,56.30773,50.19999158943695,63.737208481010626,78.94736842105263,15,2013-07-23,2013-07-26,2013-07-24 12:00:00,3.116326395670573,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-26,0,0.95,,,,,,0.0,0,2013-07-27,2013-07-30,2013-07-28 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-25,0,0.95,,,,,,0.0,0,2013-07-31,2013-08-03,2013-08-01 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-24,0,0.95,60.81749,95.26541,63.840054,54.80645591053647,72.72441000022236,94.73684210526316,18,2013-08-04,2013-08-07,2013-08-05 12:00:00,3.3787494235568576,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-23,0,0.95,,,,,,0.0,0,2013-08-08,2013-08-11,2013-08-09 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-22,0,0.95,,,,,,0.0,0,2013-08-12,2013-08-15,2013-08-13 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-21,0,0.95,,,,,,0.0,0,2013-08-16,2013-08-19,2013-08-17 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-20,0,0.95,,,,,,0.0,0,2013-08-20,2013-08-23,2013-08-21 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-19,0,0.95,50.91822,80.21136,63.480064,55.89891933759874,71.64852544771838,73.6842105263158,14,2013-08-24,2013-08-27,2013-08-25 12:00:00,3.6370157514299666,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-18,0,0.95,106.43046,97.90346,108.7096,93.55558210094273,123.54083447089324,100.0,19,2013-08-28,2013-08-31,2013-08-29 12:00:00,5.60160305625514,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-17,0,0.95,95.10739,97.90346,97.14406,83.60226536329839,110.39740649034842,100.0,19,2013-09-01,2013-09-04,2013-09-02 12:00:00,5.005652176706414,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-16,0,0.95,45.254776,46.30461,97.732765,81.6037918199955,112.06434233036877,57.89473684210526,11,2013-09-05,2013-09-08,2013-09-06 12:00:00,4.114070545543324,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-15,0,0.95,,,,,,0.0,0,2013-09-09,2013-09-12,2013-09-10 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-14,0,0.95,92.40703,92.65491,99.732475,85.60160593152023,112.69635308189456,94.73684210526316,18,2013-09-13,2013-09-16,2013-09-14 12:00:00,5.133723788791233,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-13,0,0.95,,,,,,0.0,0,2013-09-17,2013-09-20,2013-09-18 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-12,0,0.95,,,,,,0.0,0,2013-09-21,2013-09-24,2013-09-22 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-11,0,0.95,80.42745,68.722145,117.0328,98.34436950397414,129.9014355223079,68.42105263157895,13,2013-09-25,2013-09-28,2013-09-26 12:00:00,6.186727083646334,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-10,0,0.95,,,,,,0.0,0,2013-09-29,2013-10-02,2013-09-30 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-9,0,0.95,,,,,,0.0,0,2013-10-03,2013-10-06,2013-10-04 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-8,0,0.95,4.9283924,4.9283924,100.0,69.64382479415495,134.5440985184296,10.526315789473685,2,2013-10-07,2013-10-10,2013-10-08 12:00:00,2.46419620513916,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-7,0,0.95,103.285034,95.26541,108.4182,93.07662841367029,123.50630548421914,94.73684210526316,18,2013-10-11,2013-10-14,2013-10-12 12:00:00,5.738057454427083,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-6,0,0.95,94.91118,97.90346,96.94365,83.4297900338903,110.16965154893052,100.0,19,2013-10-15,2013-10-18,2013-10-16 12:00:00,4.995325188887747,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-5,0,0.95,,,,,,0.0,0,2013-10-19,2013-10-22,2013-10-20 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-4,0,0.95,,,,,,0.0,0,2013-10-23,2013-10-26,2013-10-24 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-3,0,0.95,78.638016,97.90346,80.322,69.12518822140692,91.28031961381083,100.0,19,2013-10-27,2013-10-30,2013-10-28 12:00:00,4.138842934056332,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-2,0,0.95,105.83684,93.947784,112.65495,98.21279375274209,126.86886856621969,94.73684210526316,18,2013-10-31,2013-11-03,2013-11-01 12:00:00,5.879824320475261,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-1,0,0.95,,,,,,0.0,0,2013-11-04,2013-11-07,2013-11-05 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
0,0,0.95,8.61815,97.90346,8.802702,7.575613690491369,10.00365361355596,100.0,19,2013-11-08,2013-11-11,2013-11-09 12:00:00,0.453586829336066,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
1,0,0.95,11.217037,51.910095,21.608585,18.09313120141308,24.560397735632435,63.1578947368421,12,2013-11-12,2013-11-15,2013-11-13 12:00:00,0.9347531000773112,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
2,0,0.95,3.435325,35.24249,9.74768,7.502682131363462,11.062259317118606,52.63157894736842,10,2013-11-16,2013-11-19,2013-11-17 12:00:00,0.34353249073028563,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,8.546113,64.16119,13.319756,11.260289773269005,15.06987886257998,73.6842105263158,14,2013-11-24,2013-11-27,2013-11-25 12:00:00,0.6104366438729423,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,26.879745,92.65491,29.010601,24.900155340251857,32.7815894045717,94.73684210526316,18,2013-11-28,2013-12-01,2013-11-29 12:00:00,1.4933191935221355,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,40.393,97.90346,41.25799,35.50666519289941,46.88681261665958,100.0,19,2013-12-02,2013-12-05,2013-12-03 12:00:00,2.125947450336657,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,32.106384,97.90346,32.793922,28.22247971949859,37.26799210786572,100.0,19,2013-12-06,2013-12-09,2013-12-07 12:00:00,1.6898096988075657,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,54.526592,92.65491,58.849113,50.510916330135395,66.49870641194265,94.73684210526316,18,2013-12-10,2013-12-13,2013-12-11 12:00:00,3.029255125257704,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,36.29361,82.63989,43.91778,37.394803284239636,50.504275949771305,89.47368421052632,17,2013-12-14,2013-12-17,2013-12-15 12:00:00,2.134918212890625,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,,,,,,0.0,0,2013-12-18,2013-12-21,2013-12-19 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,28.484035,52.408424,54.35011,49.52916314452235,60.986338553694665,42.10526315789474,8,2013-12-22,2013-12-25,2013-12-23 12:00:00,3.56050443649292,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,35.462986,82.63989,42.91267,36.53897856598422,49.34842529836212,89.47368421052632,17,2013-12-26,2013-12-29,2013-12-27 12:00:00,2.0860579995548023,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,,,,,,0.0,0,2013-12-30,2014-01-02,2013-12-31 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,39.217903,97.90346,40.05773,34.4737189263418,45.522799472083854,100.0,19,2014-01-03,2014-01-06,2014-01-04 12:00:00,2.0641001651161597,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,8.343679,18.130394,46.020397,42.53744759205756,49.634441336328564,15.789473684210526,3,2014-01-19,2014-01-22,2014-01-20 12:00:00,2.781226476033529,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,65.47535,97.90346,66.877464,57.5548079670769,76.001547362432,100.0,19,2014-01-23,2014-01-26,2014-01-24 12:00:00,3.4460710224352384,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,49.596817,97.90346,50.6589,43.597096860415775,57.57028715649295,100.0,19,2014-01-27,2014-01-30,2014-01-28 12:00:00,2.6103587903474508,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,39.49125,97.90346,40.33693,34.71399932782645,45.84009151003393,100.0,19,2014-01-31,2014-02-03,2014-02-01 12:00:00,2.0784867939196134,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,67.75283,97.90346,69.20372,59.55678196033681,78.64516874944344,100.0,19,2014-02-04,2014-02-07,2014-02-05 12:00:00,3.56593844765111,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,31.301815,82.92854,37.745525,31.990924969205683,42.46368726799317,84.21052631578948,16,2014-02-08,2014-02-11,2014-02-09 12:00:00,1.9563634395599365,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,36.07555,88.403046,40.80804,35.08207573810906,46.07690736420697,84.21052631578948,16,2014-02-12,2014-02-15,2014-02-13 12:00:00,2.2547218799591064,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,47.877087,97.90346,48.902344,42.08540107371314,55.57408174831246,100.0,19,2014-02-16,2014-02-19,2014-02-17 12:00:00,2.519846665231805,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,13.624405,27.079805,50.312046,43.705597475675624,56.3943545104653,21.05263157894737,4,2014-02-20,2014-02-23,2014-02-21 12:00:00,3.4061012268066406,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,72.02024,97.90346,73.56251,63.307961565805165,83.59862901662174,100.0,19,2014-02-24,2014-02-27,2014-02-25 12:00:00,3.7905389886153373,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,56.794468,97.90346,58.010685,49.92404940616897,65.92507454177947,100.0,19,2014-02-28,2014-03-03,2014-03-01 12:00:00,2.989182522422389,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,70.882065,97.90346,72.39996,62.307472457344915,82.27747578810718,100.0,19,2014-03-04,2014-03-07,2014-03-05 12:00:00,3.730634990491365,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,70.2748,97.90346,71.77969,61.773671957332574,81.57258830056688,100.0,19,2014-03-08,2014-03-11,2014-03-09 12:00:00,3.6986738506116366,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,,,,,,0.0,0,2014-03-12,2014-03-15,2014-03-13 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,62.359352,95.48468,65.30823,57.8512152810215,74.27130544281154,94.73684210526316,18,2014-03-16,2014-03-19,2014-03-17 12:00:00,3.464408450656467,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,,,,,,0.0,0,2014-03-20,2014-03-23,2014-03-21 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,37.558624,95.26541,39.425247,33.846431514129506,44.91189443988092,94.73684210526316,18,2014-03-24,2014-03-27,2014-03-25 12:00:00,2.0865902370876737,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,63.106373,97.90346,64.457756,55.47240357371301,73.2517170403412,100.0,19,2014-03-28,2014-03-31,2014-03-29 12:00:00,3.321388043855366,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,59.50425,97.90346,60.778496,52.30602796067577,69.07049474768482,100.0,19,2014-04-01,2014-04-04,2014-04-02 12:00:00,3.131802609092311,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,89.920135,97.90346,91.84572,79.04251107809326,104.37621740973664,100.0,19,2014-04-05,2014-04-08,2014-04-06 12:00:00,4.73263871042352,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,66.69371,92.65491,71.98077,61.78197356364692,81.33729538199306,94.73684210526316,18,2014-04-09,2014-04-12,2014-04-10 12:00:00,3.705206129286024,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,,,,,,0.0,0,2014-04-13,2014-04-16,2014-04-14 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,50.886158,97.90346,51.975853,44.73046631237455,59.06690985622383,100.0,19,2014-04-17,2014-04-20,2014-04-18 12:00:00,2.6782188415527344,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,78.220245,97.90346,79.89528,68.75795277485715,90.7953825048193,100.0,19,2014-04-21,2014-04-24,2014-04-22 12:00:00,4.11685501901727,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
42,0,0.95,79.54824,97.90346,81.25172,69.92530309439815,92.33687719019636,100.0,19,2014-04-25,2014-04-28,2014-04-26 12:00:00,4.186749508506374,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
43,0,0.95,90.395645,97.90346,92.33141,79.46049678083756,104.92817060541255,100.0,19,2014-04-29,2014-05-02,2014-04-30 12:00:00,4.757665533768503,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
44,0,0.95,55.01285,97.90346,56.190918,48.35795504478691,63.8570354155139,100.0,19,2014-05-03,2014-05-06,2014-05-04 12:00:00,2.8954132481625208,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
45,0,0.95,92.489296,97.90346,94.4699,81.30088031019254,107.35841059598506,100.0,19,2014-05-07,2014-05-10,2014-05-08 12:00:00,4.867857682077508,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
46,0,0.95,71.71466,97.90346,73.25038,63.039346606111096,83.24392098609326,100.0,19,2014-05-11,2014-05-14,2014-05-12 12:00:00,3.7744558233963814,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
47,0,0.95,74.273895,97.90346,75.864426,65.2889942109618,86.21459719939322,100.0,19,2014-05-15,2014-05-18,2014-05-16 12:00:00,3.9091523822985197,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
48,0,0.95,63.11265,97.90346,64.46417,55.47792326497368,73.25900583326036,100.0,19,2014-05-19,2014-05-22,2014-05-20 12:00:00,3.3217185171026933,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
49,0,0.95,96.65564,97.90346,98.725464,84.96322550662349,112.19456437245746,100.0,19,2014-05-23,2014-05-26,2014-05-24 12:00:00,5.087138928865132,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
50,0,0.95,54.401962,97.90346,55.566948,47.820965485204844,63.14793675134923,100.0,19,2014-05-27,2014-05-30,2014-05-28 12:00:00,2.8632611726459705,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
51,0,0.95,77.99636,97.90346,79.6666,68.56115389150331,90.53550813146295,100.0,19,2014-05-31,2014-06-03,2014-06-01 12:00:00,4.105071619937294,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
52,0,0.95,74.947685,97.90346,76.55264,65.88127511021725,86.99670848438572,100.0,19,2014-06-04,2014-06-07,2014-06-05 12:00:00,3.9446150127210116,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
53,0,0.95,,,,,,0.0,0,2014-06-08,2014-06-11,2014-06-09 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
54,0,0.95,81.67944,93.651596,87.216286,75.18117220546344,99.068115070036,89.47368421052632,17,2014-06-12,2014-06-15,2014-06-13 12:00:00,4.8046731387867645,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
55,0,0.95,1.0753852,2.8571708,37.638115,32.91636030488314,45.6510869864037,10.526315789473685,2,2014-06-16,2014-06-19,2014-06-17 12:00:00,0.5376926064491272,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
56,0,0.95,78.986305,97.90346,80.67775,69.43134223224082,91.68459823755155,100.0,19,2014-06-20,2014-06-23,2014-06-21 12:00:00,4.157173959832442,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
