block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
-12,0,0.95,,,,,,0.0,0,2013-09-21,2013-09-24,2013-09-22 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-11,0,0.95,626.143,646.1127,96.90926,81.87786865234375,115.83000946044922,95.91836734693878,141,2013-09-25,2013-09-28,2013-09-26 12:00:00,4.4407305345467645,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-10,0,0.95,,,,,,0.0,0,2013-09-29,2013-10-02,2013-09-30 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-9,0,0.95,861.4335,551.7725,156.12112,131.19107055664062,187.2642364501953,83.6734693877551,123,2013-10-03,2013-10-06,2013-10-04 12:00:00,7.003524159997459,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-8,0,0.95,35.17078,21.596943,162.85074,114.60138702392578,247.8064422607422,13.605442176870747,20,2013-10-07,2013-10-10,2013-10-08 12:00:00,1.7585390090942383,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-7,0,0.95,639.1639,688.39746,92.84808,78.8265609741211,110.22945404052734,100.0,147,2013-10-11,2013-10-14,2013-10-12 12:00:00,4.3480536013233415,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-6,0,0.95,694.0535,686.9563,101.03314,85.93265533447266,119.92961120605469,99.31972789115646,146,2013-10-15,2013-10-18,2013-10-16 12:00:00,4.753791286520762,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-5,0,0.95,,,,,,0.0,0,2013-10-19,2013-10-22,2013-10-20 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-4,0,0.95,262.99948,381.70087,68.901985,58.79587936401367,83.93560028076172,58.50340136054422,86,2013-10-23,2013-10-26,2013-10-24 12:00:00,3.0581335023392078,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-3,0,0.95,80.20335,119.96907,66.853355,52.48716354370117,83.05432891845703,17.687074829931973,26,2013-10-27,2013-10-30,2013-10-28 12:00:00,3.084744086632362,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-2,0,0.95,745.3967,666.9607,111.760216,94.52466583251953,133.30386352539062,97.95918367346938,144,2013-10-31,2013-11-03,2013-11-01 12:00:00,5.1763661702473955,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-1,0,0.95,,,,,,7.482993197278912,11,2013-11-04,2013-11-07,2013-11-05 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
0,0,0.95,45.376194,683.4968,6.6388307,5.640312194824219,7.877984046936035,98.63945578231292,145,2013-11-08,2013-11-11,2013-11-09 12:00:00,0.312939268967201,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
1,0,0.95,97.68242,564.568,17.302155,14.572285652160645,20.872709274291992,88.43537414965986,130,2013-11-12,2013-11-15,2013-11-13 12:00:00,0.7514032217172476,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
2,0,0.95,106.30263,573.4793,18.536436,15.781131744384766,22.016284942626953,87.07482993197279,128,2013-11-16,2013-11-19,2013-11-17 12:00:00,0.8304892778396606,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,6.321911,49.281967,12.828041,9.722872734069824,17.49173927307129,18.367346938775512,27,2013-11-24,2013-11-27,2013-11-25 12:00:00,0.23414484659830728,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,143.79494,688.39746,20.888361,17.733888626098633,24.798707962036133,100.0,147,2013-11-28,2013-12-01,2013-11-29 12:00:00,0.9781968512502658,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,178.44179,688.39746,25.921333,22.006803512573242,30.77386474609375,100.0,147,2013-12-02,2013-12-05,2013-12-03 12:00:00,1.2138897123790922,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,156.69083,688.39746,22.76168,19.324308395385742,27.02271842956543,100.0,147,2013-12-06,2013-12-09,2013-12-07 12:00:00,1.0659239892245962,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,166.48181,687.13855,24.228275,20.5764102935791,28.749502182006836,98.63945578231292,145,2013-12-10,2013-12-13,2013-12-11 12:00:00,1.148150424299569,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,96.35131,559.13855,17.2321,14.732816696166992,20.341815948486328,76.87074829931973,113,2013-12-14,2013-12-17,2013-12-15 12:00:00,0.8526664666369953,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,,,,,,0.0,0,2013-12-18,2013-12-21,2013-12-19 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,138.6441,546.1655,25.384996,21.612735748291016,30.291122436523438,79.59183673469387,117,2013-12-22,2013-12-25,2013-12-23 12:00:00,1.1849923419137287,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,146.8644,672.1857,21.848782,18.533456802368164,26.012413024902344,97.95918367346938,144,2013-12-26,2013-12-29,2013-12-27 12:00:00,1.0198916329277887,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,25.701548,309.04083,8.316554,7.043880939483643,9.953400611877441,44.21768707482993,65,2013-12-30,2014-01-02,2013-12-31 12:00:00,0.3954084249643179,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,164.66913,688.39746,23.920647,20.308252334594727,28.398645401000977,100.0,147,2014-01-03,2014-01-06,2014-01-04 12:00:00,1.1201981525031888,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,,,,,,0.0,0,2014-01-19,2014-01-22,2014-01-20 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,187.71295,681.03564,27.562866,23.404287338256836,32.786094665527344,99.31972789115646,146,2014-01-23,2014-01-26,2014-01-24 12:00:00,1.2857051483572346,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,164.69894,688.39746,23.924978,20.31192970275879,28.403789520263672,100.0,147,2014-01-27,2014-01-30,2014-01-28 12:00:00,1.1204009802163053,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,144.02776,688.39746,20.92218,17.762601852416992,24.83885955810547,100.0,147,2014-01-31,2014-02-03,2014-02-01 12:00:00,0.9797806512741816,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,266.7773,688.39746,38.753384,32.9010124206543,46.00810241699219,100.0,147,2014-02-04,2014-02-07,2014-02-05 12:00:00,1.8148116546423256,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,44.282555,249.81467,17.726162,14.839705467224121,21.294607162475586,34.01360544217687,50,2014-02-08,2014-02-11,2014-02-09 12:00:00,0.8856510925292969,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,90.82595,667.36835,13.609568,11.540902137756348,16.1374568939209,97.95918367346938,144,2014-02-12,2014-02-15,2014-02-13 12:00:00,0.6307357682122124,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,138.7239,688.39746,20.151716,17.108489990234375,23.924163818359375,100.0,147,2014-02-16,2014-02-19,2014-02-17 12:00:00,0.9437000508211097,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,65.5893,236.26633,27.76075,23.78449249267578,32.83306884765625,36.734693877551024,54,2014-02-20,2014-02-23,2014-02-21 12:00:00,1.2146167048701533,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,268.48987,688.39746,39.00216,33.11221694946289,46.30345153808594,100.0,147,2014-02-24,2014-02-27,2014-02-25 12:00:00,1.8264616881909013,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,236.12605,688.39746,34.30083,29.120866775512695,40.722023010253906,100.0,147,2014-02-28,2014-03-03,2014-03-01 12:00:00,1.6062996792955464,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,279.46613,688.39746,40.596626,34.46589660644531,48.19640350341797,100.0,147,2014-03-04,2014-03-07,2014-03-05 12:00:00,1.9011301053624574,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,273.8429,688.39746,39.779766,33.77239227294922,47.226627349853516,100.0,147,2014-03-08,2014-03-11,2014-03-09 12:00:00,1.8628768401892006,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,185.47807,566.8919,32.71842,27.873689651489258,38.68043518066406,85.71428571428571,126,2014-03-12,2014-03-15,2014-03-13 12:00:00,1.4720481993660095,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,149.7893,674.11725,22.220068,18.83319664001465,26.404346466064453,98.63945578231292,145,2014-03-16,2014-03-19,2014-03-17 12:00:00,1.0330297009698275,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,4.295697,28.68526,14.975277,11.089399337768555,21.108064651489258,14.285714285714286,21,2014-03-20,2014-03-23,2014-03-21 12:00:00,0.204557010105678,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,217.40552,688.39746,31.581392,26.812105178833008,37.493499755859375,100.0,147,2014-03-24,2014-03-27,2014-03-25 12:00:00,1.4789490991709184,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,461.70972,688.39746,67.07023,56.941566467285156,79.62592315673828,100.0,147,2014-03-28,2014-03-31,2014-03-29 12:00:00,3.140882427189626,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,308.43976,688.39746,44.805477,38.03914260864258,53.19316482543945,100.0,147,2014-04-01,2014-04-04,2014-04-02 12:00:00,2.0982296483046343,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,604.5113,688.39746,87.814285,74.55294036865234,104.25331115722656,100.0,147,2014-04-05,2014-04-08,2014-04-06 12:00:00,4.112321710910927,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,156.7357,222.59207,70.41387,60.66158676147461,82.23908996582031,28.571428571428573,42,2014-04-09,2014-04-12,2014-04-10 12:00:00,3.731802440824963,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,,,,,,0.0,0,2014-04-13,2014-04-16,2014-04-14 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,242.5627,614.799,39.453983,33.38882064819336,46.772159576416016,91.15646258503402,134,2014-04-17,2014-04-20,2014-04-18 12:00:00,1.8101693907780434,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,357.67615,688.39746,51.957794,44.11134719848633,61.684410095214844,100.0,147,2014-04-21,2014-04-24,2014-04-22 12:00:00,2.4331710711628403,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
42,0,0.95,368.7136,688.39746,53.56115,45.472572326660156,63.58791732788086,100.0,147,2014-04-25,2014-04-28,2014-04-26 12:00:00,2.5082557314918157,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
43,0,0.95,475.06186,688.39746,69.00983,58.588253021240234,81.92861938476562,100.0,147,2014-04-29,2014-05-02,2014-04-30 12:00:00,3.231713327420812,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
44,0,0.95,304.72363,688.39746,44.26565,37.580841064453125,52.552284240722656,100.0,147,2014-05-03,2014-05-06,2014-05-04 12:00:00,2.0729498830782314,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
45,0,0.95,490.51578,688.39746,71.25474,60.49414825439453,84.59378051757812,100.0,147,2014-05-07,2014-05-10,2014-05-08 12:00:00,3.336842024407419,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
46,0,0.95,337.77142,688.39746,49.066334,41.65654754638672,58.25166320800781,100.0,147,2014-05-11,2014-05-14,2014-05-12 12:00:00,2.2977647846247873,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
47,0,0.95,384.55148,676.59326,56.836433,48.28949737548828,67.38201141357422,98.63945578231292,145,2014-05-15,2014-05-18,2014-05-16 12:00:00,2.6520791941675648,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
48,0,0.95,377.66574,688.39746,54.861584,46.57661819458008,65.13179779052734,100.0,147,2014-05-19,2014-05-22,2014-05-20 12:00:00,2.5691547004544004,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
49,0,0.95,525.9558,688.39746,76.40293,64.86488342285156,90.70572662353516,100.0,147,2014-05-23,2014-05-26,2014-05-24 12:00:00,3.577930683992347,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
50,0,0.95,445.6261,682.07294,65.33408,55.481292724609375,77.29019165039062,99.31972789115646,146,2014-05-27,2014-05-30,2014-05-28 12:00:00,3.052233552279538,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
51,0,0.95,469.17166,688.39746,68.15418,57.86183166503906,80.91280364990234,100.0,147,2014-05-31,2014-06-03,2014-06-01 12:00:00,3.1916439549452593,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
52,0,0.95,319.3598,688.39746,46.391777,39.385887145996094,55.076419830322266,100.0,147,2014-06-04,2014-06-07,2014-06-05 12:00:00,2.1725156615380525,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
53,0,0.95,,,,,,0.0,0,2014-06-08,2014-06-11,2014-06-09 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
54,0,0.95,,,,,,2.7210884353741496,4,2014-06-12,2014-06-15,2014-06-13 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
55,0,0.95,263.56757,609.5296,43.241142,36.873443603515625,51.49675750732422,89.1156462585034,131,2014-06-16,2014-06-19,2014-06-17 12:00:00,2.011966152045563,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
56,0,0.95,404.01605,688.39746,58.689358,49.82633972167969,69.67613983154297,100.0,147,2014-06-20,2014-06-23,2014-06-21 12:00:00,2.7484085186809097,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
57,0,0.95,,,,,,2.0408163265306123,3,2014-06-24,2014-06-27,2014-06-25 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
58,0,0.95,96.10159,177.5488,54.12686,43.17085266113281,72.16242218017578,46.25850340136054,68,2014-06-28,2014-07-01,2014-06-29 12:00:00,1.413258720846737,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
59,0,0.95,217.80623,581.9367,37.427822,31.573795318603516,44.5787467956543,85.71428571428571,126,2014-07-02,2014-07-05,2014-07-03 12:00:00,1.728620862203931,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
60,0,0.95,,,,,,0.0,0,2014-07-06,2014-07-09,2014-07-07 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
61,0,0.95,305.6375,635.1633,48.119514,40.76103973388672,56.97108840942383,94.5578231292517,139,2014-07-10,2014-07-13,2014-07-11 12:00:00,2.198831023072167,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
62,0,0.95,463.94836,675.4554,68.68675,58.29326629638672,81.25579071044922,96.59863945578232,142,2014-07-14,2014-07-17,2014-07-15 12:00:00,3.267242001815581,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
63,0,0.95,,,,,,0.0,0,2014-07-18,2014-07-21,2014-07-19 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
64,0,0.95,,,,,,1.3605442176870748,2,2014-07-22,2014-07-25,2014-07-23 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
65,0,0.95,,,,,,0.0,0,2014-07-26,2014-07-29,2014-07-27 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
66,0,0.95,,,,,,0.0,0,2014-07-30,2014-08-02,2014-07-31 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
67,0,0.95,623.90894,688.39746,90.63208,76.9452133178711,107.5986099243164,100.0,147,2014-08-03,2014-08-06,2014-08-04 12:00:00,4.244278473107993,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
68,0,0.95,287.37683,659.8057,43.554764,36.90848922729492,51.852176666259766,97.27891156462584,143,2014-08-07,2014-08-10,2014-08-08 12:00:00,2.0096281891936187,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
69,0,0.95,329.43427,635.3596,51.850048,43.82595443725586,61.40827560424805,93.19727891156462,137,2014-08-11,2014-08-14,2014-08-12 12:00:00,2.4046296725307936,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
70,0,0.95,374.24753,663.8278,56.3772,48.00023651123047,66.58147430419922,95.23809523809524,140,2014-08-15,2014-08-18,2014-08-16 12:00:00,2.6731966291155134,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
71,0,0.95,73.01375,126.51999,57.70926,49.538448333740234,66.36737823486328,25.85034013605442,38,2014-08-19,2014-08-22,2014-08-20 12:00:00,1.9214144254985608,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
72,0,0.95,500.36493,679.74646,73.61052,62.64669418334961,87.073974609375,98.63945578231292,145,2014-08-23,2014-08-26,2014-08-24 12:00:00,3.450792615167026,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
73,0,0.95,,,,,,0.0,0,2014-08-27,2014-08-30,2014-08-28 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
74,0,0.95,,,,,,0.0,0,2014-08-31,2014-09-03,2014-09-01 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
75,0,0.95,,,,,,0.0,0,2014-09-04,2014-09-07,2014-09-05 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
76,0,0.95,165.25037,495.1518,33.37368,28.428466796875,39.46522521972656,72.78911564625851,107,2014-09-08,2014-09-11,2014-09-09 12:00:00,1.544395945896612,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
77,0,0.95,271.34274,577.5169,46.98438,39.83350372314453,55.62040710449219,86.39455782312925,127,2014-09-12,2014-09-15,2014-09-13 12:00:00,2.1365570308655264,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
78,0,0.95,,,,,,0.0,0,2014-09-16,2014-09-19,2014-09-17 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
79,0,0.95,698.26,674.049,103.59187,87.73388671875,123.3218765258789,98.63945578231292,145,2014-09-20,2014-09-23,2014-09-21 12:00:00,4.81558627424569,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
80,0,0.95,64.693726,110.41225,58.592888,45.26041793823242,82.67295837402344,36.734693877551024,54,2014-09-24,2014-09-27,2014-09-25 12:00:00,1.1980319552951388,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
81,0,0.95,341.00275,594.853,57.325542,48.38701248168945,68.16057586669922,89.1156462585034,131,2014-09-28,2014-10-01,2014-09-29 12:00:00,2.6030744013895517,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
82,0,0.95,,,,,,0.0,0,2014-10-02,2014-10-05,2014-10-03 12:00:00,,not observable,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
83,0,0.95,50.347797,135.62885,37.121746,32.890960693359375,43.05400466918945,14.285714285714286,21,2014-10-06,2014-10-09,2014-10-07 12:00:00,2.397514161609468,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
84,0,0.95,370.92465,644.1929,57.57975,48.91032028198242,67.93168640136719,94.5578231292517,139,2014-10-10,2014-10-13,2014-10-11 12:00:00,2.668522676975607,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
85,0,0.95,372.99203,639.1366,58.358734,49.93788146972656,68.62670135498047,87.75510204081633,129,2014-10-14,2014-10-17,2014-10-15 12:00:00,2.891411123349685,observed,Tacloban City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
